-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
-0.65	2.89331	3.96047	5.27972	6.70385	6.70385	6.88329	7.39552	8.17826	9.67999	9.16243									
